sample_id,phase,chunk,deployment,station,expected_event,reference_time_s,label_source,label_version,label_quality,split,primary_inclusion,exclusion_reason
XO.LT14..HH.2018.07.03.09.04.52,P,201807,XO,LT14,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT14..HH.2018.07.03.09.04.52,S,201807,XO,LT14,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT14..HH.2018.07.03.11.25.10,P,201807,XO,LT14,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT14..HH.2018.07.03.11.25.10,S,201807,XO,LT14,EVENT,65.06,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT13..HH.2018.07.03.11.53.32,P,201807,XO,LT13,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT13..HH.2018.07.03.11.53.32,S,201807,XO,LT13,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LA21..HH.2018.07.03.19.18.22,P,201807,XO,LA21,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA21..HH.2018.07.03.19.18.22,S,201807,XO,LA21,EVENT,53.35,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD36..HH.2018.07.03.19.18.32,P,201807,XO,LD36,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD36..HH.2018.07.03.19.18.32,S,201807,XO,LD36,EVENT,61.3,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD38..HH.2018.07.03.19.18.32,P,201807,XO,LD38,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD38..HH.2018.07.03.19.18.32,S,201807,XO,LD38,EVENT,61.77,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA32..HH.2018.07.03.19.18.46,P,201807,XO,LA32,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA32..HH.2018.07.03.19.18.46,S,201807,XO,LA32,EVENT,71.37,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT12..HH.2018.07.03.19.18.46,P,201807,XO,LT12,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT12..HH.2018.07.03.19.18.46,S,201807,XO,LT12,EVENT,71.92,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT14..HH.2018.07.03.19.18.51,P,201807,XO,LT14,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT14..HH.2018.07.03.19.18.51,S,201807,XO,LT14,EVENT,75.91,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT09..HH.2018.07.03.19.19.04,P,201807,XO,LT09,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT09..HH.2018.07.03.19.19.04,S,201807,XO,LT09,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT10..HH.2018.07.03.21.06.52,P,201807,XO,LT10,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT10..HH.2018.07.03.21.06.52,S,201807,XO,LT10,EVENT,65.69,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT04..HH.2018.07.03.22.14.09,P,201807,XO,LT04,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT04..HH.2018.07.03.22.14.09,S,201807,XO,LT04,EVENT,76.16,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT14..HH.2018.07.03.00.22.38,P,201807,XO,LT14,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT14..HH.2018.07.03.00.22.38,S,201807,XO,LT14,EVENT,57.7,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT16..HH.2018.07.03.07.21.29,P,201807,XO,LT16,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT16..HH.2018.07.03.07.21.29,S,201807,XO,LT16,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT14..HH.2018.07.03.10.14.00,P,201807,XO,LT14,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LT14..HH.2018.07.03.10.14.00,S,201807,XO,LT14,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,False,expected_event_unknown_pending_data_team
XO.LT07..HH.2018.07.03.13.10.52,P,201807,XO,LT07,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LT07..HH.2018.07.03.13.10.52,S,201807,XO,LT07,EVENT,67.46,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LT10..HH.2018.07.03.13.11.01,P,201807,XO,LT10,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LT10..HH.2018.07.03.13.11.01,S,201807,XO,LT10,EVENT,73.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LT14..HH.2018.07.03.13.11.01,P,201807,XO,LT14,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT14..HH.2018.07.03.13.11.01,S,201807,XO,LT14,EVENT,75.21,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD36..HH.2018.07.03.13.11.07,P,201807,XO,LD36,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD36..HH.2018.07.03.13.11.07,S,201807,XO,LD36,EVENT,78.51,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT01..HH.2018.07.03.13.11.44,P,201807,XO,LT01,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,False,expected_event_unknown_pending_data_team
XO.LT01..HH.2018.07.03.13.11.44,S,201807,XO,LT01,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LT10..HH.2018.07.03.13.15.39,P,201807,XO,LT10,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT10..HH.2018.07.03.13.15.39,S,201807,XO,LT10,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT10..HH.2018.07.03.12.56.42,P,201807,XO,LT10,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LT10..HH.2018.07.03.12.56.42,S,201807,XO,LT10,EVENT,65.29,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LA39..HH.2018.07.04.21.57.02,P,201807,XO,LA39,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,False,expected_event_unknown_pending_data_team
XO.LA39..HH.2018.07.04.21.57.02,S,201807,XO,LA39,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LT06..HH.2018.07.04.05.55.42,P,201807,XO,LT06,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT06..HH.2018.07.04.05.55.42,S,201807,XO,LT06,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA39..HH.2018.07.04.19.05.46,P,201807,XO,LA39,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LA39..HH.2018.07.04.19.05.46,S,201807,XO,LA39,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,False,expected_event_unknown_pending_data_team
XO.LT20..HH.2018.07.05.04.59.34,P,201807,XO,LT20,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT20..HH.2018.07.05.04.59.34,S,201807,XO,LT20,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT12..HH.2018.07.05.04.58.59,P,201807,XO,LT12,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT12..HH.2018.07.05.04.58.59,S,201807,XO,LT12,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT17..HH.2018.07.05.17.41.35,P,201807,XO,LT17,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT17..HH.2018.07.05.17.41.35,S,201807,XO,LT17,EVENT,61.06,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD44..HH.2018.07.05.17.41.40,P,201807,XO,LD44,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD44..HH.2018.07.05.17.41.40,S,201807,XO,LD44,EVENT,63.66,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA34..HH.2018.07.05.17.41.48,P,201807,XO,LA34,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LA34..HH.2018.07.05.17.41.48,S,201807,XO,LA34,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,False,expected_event_unknown_pending_data_team
XO.LD44..HH.2018.07.05.18.27.29,P,201807,XO,LD44,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LD44..HH.2018.07.05.18.27.29,S,201807,XO,LD44,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA33..HH.2018.07.05.18.27.50,P,201807,XO,LA33,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LA33..HH.2018.07.05.18.27.50,S,201807,XO,LA33,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA39..HH.2018.07.05.22.25.01,P,201807,XO,LA39,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LA39..HH.2018.07.05.22.25.01,S,201807,XO,LA39,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT04..HH.2018.07.06.02.16.13,P,201807,XO,LT04,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT04..HH.2018.07.06.02.16.13,S,201807,XO,LT04,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT12..HH.2018.07.06.22.30.18,P,201807,XO,LT12,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT12..HH.2018.07.06.22.30.18,S,201807,XO,LT12,EVENT,70.35,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT18..HH.2018.07.06.19.37.10,P,201807,XO,LT18,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT18..HH.2018.07.06.19.37.10,S,201807,XO,LT18,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LD40..HH.2018.07.06.21.48.29,P,201807,XO,LD40,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,False,expected_event_unknown_pending_data_team
XO.LD40..HH.2018.07.06.21.48.29,S,201807,XO,LD40,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LA39..HH.2018.07.07.11.31.21,P,201807,XO,LA39,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA39..HH.2018.07.07.11.31.21,S,201807,XO,LA39,EVENT,68.33,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT13..HH.2018.07.07.20.45.50,P,201807,XO,LT13,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT13..HH.2018.07.07.20.45.50,S,201807,XO,LT13,EVENT,62.23,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT18..HH.2018.07.07.20.45.37,P,201807,XO,LT18,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT18..HH.2018.07.07.20.45.37,S,201807,XO,LT18,EVENT,50.54,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD40..HH.2018.07.08.11.02.55,P,201807,XO,LD40,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD40..HH.2018.07.08.11.02.55,S,201807,XO,LD40,EVENT,63.36,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT04..HH.2018.07.08.03.13.53,P,201807,XO,LT04,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT04..HH.2018.07.08.03.13.53,S,201807,XO,LT04,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LD41..HH.2018.07.08.05.42.20,P,201807,XO,LD41,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LD41..HH.2018.07.08.05.42.20,S,201807,XO,LD41,EVENT,62.09,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LA32..HH.2018.07.08.15.13.51,P,201807,XO,LA32,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA32..HH.2018.07.08.15.13.51,S,201807,XO,LA32,EVENT,52.89,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA26..HH.2018.07.08.15.13.51,P,201807,XO,LA26,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA26..HH.2018.07.08.15.13.51,S,201807,XO,LA26,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LA21..HH.2018.07.08.15.13.59,P,201807,XO,LA21,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LA21..HH.2018.07.08.15.13.59,S,201807,XO,LA21,EVENT,58.88,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LD44..HH.2018.07.08.15.14.06,P,201807,XO,LD44,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD44..HH.2018.07.08.15.14.06,S,201807,XO,LD44,EVENT,63.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA39..HH.2018.07.08.18.24.27,P,201807,XO,LA39,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LA39..HH.2018.07.08.18.24.27,S,201807,XO,LA39,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT01..HH.2018.07.09.17.48.38,P,201807,XO,LT01,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LT01..HH.2018.07.09.17.48.38,S,201807,XO,LT01,EVENT,67.36,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LA39..HH.2018.07.09.17.48.29,P,201807,XO,LA39,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LA39..HH.2018.07.09.17.48.29,S,201807,XO,LA39,EVENT,59.92,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LT04..HH.2018.07.09.20.54.09,P,201807,XO,LT04,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT04..HH.2018.07.09.20.54.09,S,201807,XO,LT04,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT01..HH.2018.07.10.23.35.34,P,201807,XO,LT01,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT01..HH.2018.07.10.23.35.34,S,201807,XO,LT01,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT01..HH.2018.07.10.16.43.25,P,201807,XO,LT01,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT01..HH.2018.07.10.16.43.25,S,201807,XO,LT01,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD40..HH.2018.07.10.18.19.05,P,201807,XO,LD40,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LD40..HH.2018.07.10.18.19.05,S,201807,XO,LD40,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA39..HH.2018.07.10.21.15.46,P,201807,XO,LA39,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LA39..HH.2018.07.10.21.15.46,S,201807,XO,LA39,EVENT,59.39,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD40..HH.2018.07.10.21.16.19,P,201807,XO,LD40,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LD40..HH.2018.07.10.21.16.19,S,201807,XO,LD40,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT14..HH.2018.07.11.10.03.31,P,201807,XO,LT14,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT14..HH.2018.07.11.10.03.31,S,201807,XO,LT14,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT04..HH.2018.07.11.10.03.42,P,201807,XO,LT04,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT04..HH.2018.07.11.10.03.42,S,201807,XO,LT04,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT12..HH.2018.07.11.17.34.32,P,201807,XO,LT12,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT12..HH.2018.07.11.17.34.32,S,201807,XO,LT12,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD41..HH.2018.07.11.17.45.47,P,201807,XO,LD41,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD41..HH.2018.07.11.17.45.47,S,201807,XO,LD41,EVENT,70.54,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT04..HH.2018.07.11.17.50.27,P,201807,XO,LT04,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,False,expected_event_unknown_pending_data_team
XO.LT04..HH.2018.07.11.17.50.27,S,201807,XO,LT04,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LT06..HH.2018.07.11.19.58.12,P,201807,XO,LT06,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT06..HH.2018.07.11.19.58.12,S,201807,XO,LT06,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT20..HH.2018.07.11.07.48.46,P,201807,XO,LT20,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LT20..HH.2018.07.11.07.48.46,S,201807,XO,LT20,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD44..HH.2018.07.11.07.48.16,P,201807,XO,LD44,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD44..HH.2018.07.11.07.48.16,S,201807,XO,LD44,EVENT,60.27,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD41..HH.2018.07.11.17.47.02,P,201807,XO,LD41,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD41..HH.2018.07.11.17.47.02,S,201807,XO,LD41,EVENT,71.53,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD41..HH.2018.07.12.00.45.58,P,201807,XO,LD41,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LD41..HH.2018.07.12.00.45.58,S,201807,XO,LD41,EVENT,69.43,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LT04..HH.2018.07.12.02.05.29,P,201807,XO,LT04,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT04..HH.2018.07.12.02.05.29,S,201807,XO,LT04,EVENT,76.12,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD38..HH.2018.07.12.02.05.23,P,201807,XO,LD38,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LD38..HH.2018.07.12.02.05.23,S,201807,XO,LD38,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT06..HH.2018.07.12.02.57.14,P,201807,XO,LT06,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT06..HH.2018.07.12.02.57.14,S,201807,XO,LT06,EVENT,53.01,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT09..HH.2018.07.12.02.57.23,P,201807,XO,LT09,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LT09..HH.2018.07.12.02.57.23,S,201807,XO,LT09,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,False,expected_event_unknown_pending_data_team
XO.LD41..HH.2018.07.12.02.57.39,P,201807,XO,LD41,EVENT,45.0,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LD41..HH.2018.07.12.02.57.39,S,201807,XO,LD41,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,False,expected_event_unknown_pending_data_team
XO.LA34..HH.2018.07.12.02.57.39,P,201807,XO,LA34,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,True,
XO.LA34..HH.2018.07.12.02.57.39,S,201807,XO,LA34,UNKNOWN,,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,holdout,False,expected_event_unknown_pending_data_team
XO.LD41..HH.2018.07.12.08.20.27,P,201807,XO,LD41,EVENT,44.99,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
XO.LD41..HH.2018.07.12.08.20.27,S,201807,XO,LD41,EVENT,60.18,PENDING_DATA_TEAM,PENDING_DATA_TEAM,PENDING_DATA_TEAM,main,True,
